Domain,MCP_URL,Endpoint_Type
buhochile.com,https://api.buhochile.com/mcp,API
build.ai,https://mcp.build.ai/.well-known/mcp-server,Standard
build.ai,https://build.ai/.well-known/mcp-server,Root
build.ai,https://api.build.ai/mcp,API
buildbetter.ai,https://mcp.buildbetter.ai/.well-known/mcp-server,Standard
buildbetter.ai,https://buildbetter.ai/.well-known/mcp-server,Root
buildbetter.ai,https://api.buildbetter.ai/mcp,API
builderhead.com,https://mcp.builderhead.com/.well-known/mcp-server,Standard
builderhead.com,https://builderhead.com/.well-known/mcp-server,Root
builderhead.com,https://api.builderhead.com/mcp,API
builders.studio,https://mcp.builders.studio/.well-known/mcp-server,Standard
builders.studio,https://builders.studio/.well-known/mcp-server,Root
builders.studio,https://api.builders.studio/mcp,API
buildfire.com,https://mcp.buildfire.com/.well-known/mcp-server,Standard
buildfire.com,https://buildfire.com/.well-known/mcp-server,Root
buildfire.com,https://api.buildfire.com/mcp,API
buildkite.com,https://mcp.buildkite.com/.well-known/mcp-server,Standard
buildkite.com,https://buildkite.com/.well-known/mcp-server,Root
buildkite.com,https://api.buildkite.com/mcp,API
buildpeer.com,https://mcp.buildpeer.com/.well-known/mcp-server,Standard
buildpeer.com,https://buildpeer.com/.well-known/mcp-server,Root
buildpeer.com,https://api.buildpeer.com/mcp,API
builtmighty.com,https://mcp.builtmighty.com/.well-known/mcp-server,Standard
builtmighty.com,https://builtmighty.com/.well-known/mcp-server,Root
builtmighty.com,https://api.builtmighty.com/mcp,API
bulkpe.in,https://mcp.bulkpe.in/.well-known/mcp-server,Standard
bulkpe.in,https://bulkpe.in/.well-known/mcp-server,Root
bulkpe.in,https://api.bulkpe.in/mcp,API
bullit.ai,https://mcp.bullit.ai/.well-known/mcp-server,Standard
bullit.ai,https://bullit.ai/.well-known/mcp-server,Root
bullit.ai,https://api.bullit.ai/mcp,API
bundesweit.digital,https://mcp.bundesweit.digital/.well-known/mcp-server,Standard
bundesweit.digital,https://bundesweit.digital/.well-known/mcp-server,Root
bundesweit.digital,https://api.bundesweit.digital/mcp,API
buycycle.,https://mcp.buycycle./.well-known/mcp-server,Standard
buycycle.,https://buycycle./.well-known/mcp-server,Root
buycycle.,https://api.buycycle./mcp,API
buycycle.com,https://mcp.buycycle.com/.well-known/mcp-server,Standard
buycycle.com,https://buycycle.com/.well-known/mcp-server,Root
buycycle.com,https://api.buycycle.com/mcp,API
bytefederal.com,https://mcp.bytefederal.com/.well-known/mcp-server,Standard
bytefederal.com,https://bytefederal.com/.well-known/mcp-server,Root
bytefederal.com,https://api.bytefederal.com/mcp,API
bytehide.com,https://mcp.bytehide.com/.well-known/mcp-server,Standard
bytehide.com,https://bytehide.com/.well-known/mcp-server,Root
bytehide.com,https://api.bytehide.com/mcp,API
bytetravel.com,https://mcp.bytetravel.com/.well-known/mcp-server,Standard
bytetravel.com,https://bytetravel.com/.well-known/mcp-server,Root
bytetravel.com,https://api.bytetravel.com/mcp,API
bzigo.com,https://mcp.bzigo.com/.well-known/mcp-server,Standard
bzigo.com,https://bzigo.com/.well-known/mcp-server,Root
bzigo.com,https://api.bzigo.com/mcp,API
c.scale,https://mcp.c.scale/.well-known/mcp-server,Standard
c.scale,https://c.scale/.well-known/mcp-server,Root
c.scale,https://api.c.scale/mcp,API
c3biz.com,https://mcp.c3biz.com/.well-known/mcp-server,Standard
c3biz.com,https://c3biz.com/.well-known/mcp-server,Root
c3biz.com,https://api.c3biz.com/mcp,API
cablesandkits.com,https://mcp.cablesandkits.com/.well-known/mcp-server,Standard
cablesandkits.com,https://cablesandkits.com/.well-known/mcp-server,Root
cablesandkits.com,https://api.cablesandkits.com/mcp,API
cabsin.org.br,https://mcp.cabsin.org.br/.well-known/mcp-server,Standard
cabsin.org.br,https://cabsin.org.br/.well-known/mcp-server,Root
cabsin.org.br,https://api.cabsin.org.br/mcp,API
caffeine.ai,https://mcp.caffeine.ai/.well-known/mcp-server,Standard
caffeine.ai,https://caffeine.ai/.well-known/mcp-server,Root
caffeine.ai,https://api.caffeine.ai/mcp,API
caisgroup.com,https://mcp.caisgroup.com/.well-known/mcp-server,Standard
caisgroup.com,https://caisgroup.com/.well-known/mcp-server,Root
caisgroup.com,https://api.caisgroup.com/mcp,API
cal.com,https://mcp.cal.com/.well-known/mcp-server,Standard
cal.com,https://cal.com/.well-known/mcp-server,Root
cal.com,https://api.cal.com/mcp,API
calendly.com,https://mcp.calendly.com/.well-known/mcp-server,Standard
calendly.com,https://calendly.com/.well-known/mcp-server,Root
calendly.com,https://api.calendly.com/mcp,API
caliza.com,https://mcp.caliza.com/.well-known/mcp-server,Standard
caliza.com,https://caliza.com/.well-known/mcp-server,Root
caliza.com,https://api.caliza.com/mcp,API
callhippo.com,https://mcp.callhippo.com/.well-known/mcp-server,Standard
callhippo.com,https://callhippo.com/.well-known/mcp-server,Root
callhippo.com,https://api.callhippo.com/mcp,API
callin.io,https://mcp.callin.io/.well-known/mcp-server,Standard
callin.io,https://callin.io/.well-known/mcp-server,Root
callin.io,https://api.callin.io/mcp,API
callpercy.com,https://mcp.callpercy.com/.well-known/mcp-server,Standard
callpercy.com,https://callpercy.com/.well-known/mcp-server,Root
callpercy.com,https://api.callpercy.com/mcp,API
cambridge-intelligence.com,https://mcp.cambridge-intelligence.com/.well-known/mcp-server,Standard
cambridge-intelligence.com,https://cambridge-intelligence.com/.well-known/mcp-server,Root
cambridge-intelligence.com,https://api.cambridge-intelligence.com/mcp,API
cambridgetech.com,https://mcp.cambridgetech.com/.well-known/mcp-server,Standard
cambridgetech.com,https://cambridgetech.com/.well-known/mcp-server,Root
cambridgetech.com,https://api.cambridgetech.com/mcp,API
campaignswell.com,https://mcp.campaignswell.com/.well-known/mcp-server,Standard
campaignswell.com,https://campaignswell.com/.well-known/mcp-server,Root
campaignswell.com,https://api.campaignswell.com/mcp,API
campcation.com,https://mcp.campcation.com/.well-known/mcp-server,Standard
campcation.com,https://campcation.com/.well-known/mcp-server,Root
campcation.com,https://api.campcation.com/mcp,API
camsbiometrics.com,https://mcp.camsbiometrics.com/.well-known/mcp-server,Standard
camsbiometrics.com,https://camsbiometrics.com/.well-known/mcp-server,Root
camsbiometrics.com,https://api.camsbiometrics.com/mcp,API
candid.org,https://mcp.candid.org/.well-known/mcp-server,Standard
candid.org,https://candid.org/.well-known/mcp-server,Root
candid.org,https://api.candid.org/mcp,API
cannaspyglass.com,https://mcp.cannaspyglass.com/.well-known/mcp-server,Standard
cannaspyglass.com,https://cannaspyglass.com/.well-known/mcp-server,Root
cannaspyglass.com,https://api.cannaspyglass.com/mcp,API
canva.cn,https://mcp.canva.cn/.well-known/mcp-server,Standard
canva.cn,https://canva.cn/.well-known/mcp-server,Root
canva.cn,https://api.canva.cn/mcp,API
canva.com,https://mcp.canva.com/.well-known/mcp-server,Standard
canva.com,https://canva.com/.well-known/mcp-server,Root
canva.com,https://api.canva.com/mcp,API
canvs.ai,https://mcp.canvs.ai/.well-known/mcp-server,Standard
canvs.ai,https://canvs.ai/.well-known/mcp-server,Root
canvs.ai,https://api.canvs.ai/mcp,API
capably.ai,https://mcp.capably.ai/.well-known/mcp-server,Standard
capably.ai,https://capably.ai/.well-known/mcp-server,Root
capably.ai,https://api.capably.ai/mcp,API
capmission.ma,https://mcp.capmission.ma/.well-known/mcp-server,Standard
capmission.ma,https://capmission.ma/.well-known/mcp-server,Root
capmission.ma,https://api.capmission.ma/mcp,API
capptions.com,https://mcp.capptions.com/.well-known/mcp-server,Standard
capptions.com,https://capptions.com/.well-known/mcp-server,Root
capptions.com,https://api.capptions.com/mcp,API
capsule.video,https://mcp.capsule.video/.well-known/mcp-server,Standard
capsule.video,https://capsule.video/.well-known/mcp-server,Root
capsule.video,https://api.capsule.video/mcp,API
captaindata.com,https://mcp.captaindata.com/.well-known/mcp-server,Standard
captaindata.com,https://captaindata.com/.well-known/mcp-server,Root
captaindata.com,https://api.captaindata.com/mcp,API
carbonarc.ai,https://mcp.carbonarc.ai/.well-known/mcp-server,Standard
carbonarc.ai,https://carbonarc.ai/.well-known/mcp-server,Root
carbonarc.ai,https://api.carbonarc.ai/mcp,API
carbondefi.xyz,https://mcp.carbondefi.xyz/.well-known/mcp-server,Standard
carbondefi.xyz,https://carbondefi.xyz/.well-known/mcp-server,Root
carbondefi.xyz,https://api.carbondefi.xyz/mcp,API
carbonstop.net,https://mcp.carbonstop.net/.well-known/mcp-server,Standard
carbonstop.net,https://carbonstop.net/.well-known/mcp-server,Root
carbonstop.net,https://api.carbonstop.net/mcp,API
careflowiq.com,https://mcp.careflowiq.com/.well-known/mcp-server,Standard
careflowiq.com,https://careflowiq.com/.well-known/mcp-server,Root
careflowiq.com,https://api.careflowiq.com/mcp,API
cargo.one,https://mcp.cargo.one/.well-known/mcp-server,Standard
cargo.one,https://cargo.one/.well-known/mcp-server,Root
cargo.one,https://api.cargo.one/mcp,API
cargochief.com,https://mcp.cargochief.com/.well-known/mcp-server,Standard
cargochief.com,https://cargochief.com/.well-known/mcp-server,Root
cargochief.com,https://api.cargochief.com/mcp,API
carohq.com,https://mcp.carohq.com/.well-known/mcp-server,Standard
carohq.com,https://carohq.com/.well-known/mcp-server,Root
carohq.com,https://api.carohq.com/mcp,API
carousell.com,https://mcp.carousell.com/.well-known/mcp-server,Standard
carousell.com,https://carousell.com/.well-known/mcp-server,Root
carousell.com,https://api.carousell.com/mcp,API
carriyo.com,https://mcp.carriyo.com/.well-known/mcp-server,Standard
carriyo.com,https://carriyo.com/.well-known/mcp-server,Root
carriyo.com,https://api.carriyo.com/mcp,API
cars24.com,https://mcp.cars24.com/.well-known/mcp-server,Standard
cars24.com,https://cars24.com/.well-known/mcp-server,Root
cars24.com,https://api.cars24.com/mcp,API
cartage.club,https://mcp.cartage.club/.well-known/mcp-server,Standard
cartage.club,https://cartage.club/.well-known/mcp-server,Root
cartage.club,https://api.cartage.club/mcp,API
casablanca.at,https://mcp.casablanca.at/.well-known/mcp-server,Standard
casablanca.at,https://casablanca.at/.well-known/mcp-server,Root
casablanca.at,https://api.casablanca.at/mcp,API
casadosaber.com.br,https://mcp.casadosaber.com.br/.well-known/mcp-server,Standard
casadosaber.com.br,https://casadosaber.com.br/.well-known/mcp-server,Root
casadosaber.com.br,https://api.casadosaber.com.br/mcp,API
casebook.net,https://mcp.casebook.net/.well-known/mcp-server,Standard
casebook.net,https://casebook.net/.well-known/mcp-server,Root
casebook.net,https://api.casebook.net/mcp,API
casestatus.com,https://mcp.casestatus.com/.well-known/mcp-server,Standard
casestatus.com,https://casestatus.com/.well-known/mcp-server,Root
casestatus.com,https://api.casestatus.com/mcp,API
cashcow.com,https://mcp.cashcow.com/.well-known/mcp-server,Standard
cashcow.com,https://cashcow.com/.well-known/mcp-server,Root
cashcow.com,https://api.cashcow.com/mcp,API
cashflowfrog.com,https://mcp.cashflowfrog.com/.well-known/mcp-server,Standard
cashflowfrog.com,https://cashflowfrog.com/.well-known/mcp-server,Root
cashflowfrog.com,https://api.cashflowfrog.com/mcp,API
cashfree.com,https://mcp.cashfree.com/.well-known/mcp-server,Standard
cashfree.com,https://cashfree.com/.well-known/mcp-server,Root
cashfree.com,https://api.cashfree.com/mcp,API
caspio.com,https://mcp.caspio.com/.well-known/mcp-server,Standard
caspio.com,https://caspio.com/.well-known/mcp-server,Root
caspio.com,https://api.caspio.com/mcp,API
castawaycustoms.com,https://mcp.castawaycustoms.com/.well-known/mcp-server,Standard
castawaycustoms.com,https://castawaycustoms.com/.well-known/mcp-server,Root
castawaycustoms.com,https://api.castawaycustoms.com/mcp,API
castlms.com,https://mcp.castlms.com/.well-known/mcp-server,Standard
castlms.com,https://castlms.com/.well-known/mcp-server,Root
castlms.com,https://api.castlms.com/mcp,API
catalogit.app,https://mcp.catalogit.app/.well-known/mcp-server,Standard
catalogit.app,https://catalogit.app/.well-known/mcp-server,Root
catalogit.app,https://api.catalogit.app/mcp,API
catchpoint.com,https://mcp.catchpoint.com/.well-known/mcp-server,Standard
catchpoint.com,https://catchpoint.com/.well-known/mcp-server,Root
catchpoint.com,https://api.catchpoint.com/mcp,API
catsy.com,https://mcp.catsy.com/.well-known/mcp-server,Standard
catsy.com,https://catsy.com/.well-known/mcp-server,Root
catsy.com,https://api.catsy.com/mcp,API
cavai.com,https://mcp.cavai.com/.well-known/mcp-server,Standard
cavai.com,https://cavai.com/.well-known/mcp-server,Root
cavai.com,https://api.cavai.com/mcp,API
cbinsights.com,https://mcp.cbinsights.com/.well-known/mcp-server,Standard
cbinsights.com,https://cbinsights.com/.well-known/mcp-server,Root
cbinsights.com,https://api.cbinsights.com/mcp,API
ccare.org.au,https://mcp.ccare.org.au/.well-known/mcp-server,Standard
ccare.org.au,https://ccare.org.au/.well-known/mcp-server,Root
ccare.org.au,https://api.ccare.org.au/mcp,API
ceel.io,https://mcp.ceel.io/.well-known/mcp-server,Standard
ceel.io,https://ceel.io/.well-known/mcp-server,Root
ceel.io,https://api.ceel.io/mcp,API
ceo-cf.com,https://mcp.ceo-cf.com/.well-known/mcp-server,Standard
ceo-cf.com,https://ceo-cf.com/.well-known/mcp-server,Root
ceo-cf.com,https://api.ceo-cf.com/mcp,API
ceramic.ai,https://mcp.ceramic.ai/.well-known/mcp-server,Standard
ceramic.ai,https://ceramic.ai/.well-known/mcp-server,Root
ceramic.ai,https://api.ceramic.ai/mcp,API
ceres.ai,https://mcp.ceres.ai/.well-known/mcp-server,Standard
ceres.ai,https://ceres.ai/.well-known/mcp-server,Root
ceres.ai,https://api.ceres.ai/mcp,API
ceresimaging.net,https://mcp.ceresimaging.net/.well-known/mcp-server,Standard
ceresimaging.net,https://ceresimaging.net/.well-known/mcp-server,Root
ceresimaging.net,https://api.ceresimaging.net/mcp,API
ceroresiduo.com,https://mcp.ceroresiduo.com/.well-known/mcp-server,Standard
ceroresiduo.com,https://ceroresiduo.com/.well-known/mcp-server,Root
ceroresiduo.com,https://api.ceroresiduo.com/mcp,API
cevoid.com,https://mcp.cevoid.com/.well-known/mcp-server,Standard
cevoid.com,https://cevoid.com/.well-known/mcp-server,Root
cevoid.com,https://api.cevoid.com/mcp,API
cevro.ai,https://mcp.cevro.ai/.well-known/mcp-server,Standard
cevro.ai,https://cevro.ai/.well-known/mcp-server,Root
cevro.ai,https://api.cevro.ai/mcp,API
cezamemusic.com,https://mcp.cezamemusic.com/.well-known/mcp-server,Standard
cezamemusic.com,https://cezamemusic.com/.well-known/mcp-server,Root
cezamemusic.com,https://api.cezamemusic.com/mcp,API
ch7.com,https://mcp.ch7.com/.well-known/mcp-server,Standard
ch7.com,https://ch7.com/.well-known/mcp-server,Root
ch7.com,https://api.ch7.com/mcp,API
chainstack.com,https://mcp.chainstack.com/.well-known/mcp-server,Standard
chainstack.com,https://chainstack.com/.well-known/mcp-server,Root
chainstack.com,https://api.chainstack.com/mcp,API
changdobels.se,https://mcp.changdobels.se/.well-known/mcp-server,Standard
changdobels.se,https://changdobels.se/.well-known/mcp-server,Root
changdobels.se,https://api.changdobels.se/mcp,API
chanjet.com,https://mcp.chanjet.com/.well-known/mcp-server,Standard
chanjet.com,https://chanjet.com/.well-known/mcp-server,Root
chanjet.com,https://api.chanjet.com/mcp,API
channel99.com,https://mcp.channel99.com/.well-known/mcp-server,Standard
channel99.com,https://channel99.com/.well-known/mcp-server,Root
channel99.com,https://api.channel99.com/mcp,API
channelkey.com,https://mcp.channelkey.com/.well-known/mcp-server,Standard
channelkey.com,https://channelkey.com/.well-known/mcp-server,Root
channelkey.com,https://api.channelkey.com/mcp,API
chargebee.com,https://mcp.chargebee.com/.well-known/mcp-server,Standard
chargebee.com,https://chargebee.com/.well-known/mcp-server,Root
chargebee.com,https://api.chargebee.com/mcp,API
chariow.com,https://mcp.chariow.com/.well-known/mcp-server,Standard
chariow.com,https://chariow.com/.well-known/mcp-server,Root
chariow.com,https://api.chariow.com/mcp,API
chartmetric.com,https://mcp.chartmetric.com/.well-known/mcp-server,Standard
chartmetric.com,https://chartmetric.com/.well-known/mcp-server,Root
chartmetric.com,https://api.chartmetric.com/mcp,API
chatfunnel.com.br,https://mcp.chatfunnel.com.br/.well-known/mcp-server,Standard
chatfunnel.com.br,https://chatfunnel.com.br/.well-known/mcp-server,Root
chatfunnel.com.br,https://api.chatfunnel.com.br/mcp,API
checkhq.com,https://mcp.checkhq.com/.well-known/mcp-server,Standard
checkhq.com,https://checkhq.com/.well-known/mcp-server,Root
checkhq.com,https://api.checkhq.com/mcp,API
checkhub.io,https://mcp.checkhub.io/.well-known/mcp-server,Standard
checkhub.io,https://checkhub.io/.well-known/mcp-server,Root
checkhub.io,https://api.checkhub.io/mcp,API
checkr.com,https://mcp.checkr.com/.well-known/mcp-server,Standard
checkr.com,https://checkr.com/.well-known/mcp-server,Root
checkr.com,https://api.checkr.com/mcp,API
cheersin.com,https://mcp.cheersin.com/.well-known/mcp-server,Standard
cheersin.com,https://cheersin.com/.well-known/mcp-server,Root
cheersin.com,https://api.cheersin.com/mcp,API
chetto.ai,https://mcp.chetto.ai/.well-known/mcp-server,Standard
chetto.ai,https://chetto.ai/.well-known/mcp-server,Root
chetto.ai,https://api.chetto.ai/mcp,API
chift.eu,https://mcp.chift.eu/.well-known/mcp-server,Standard
chift.eu,https://chift.eu/.well-known/mcp-server,Root
chift.eu,https://api.chift.eu/mcp,API
